Date,AAPL,NVDA,JPM,SPY,GLD,TLT,EURUSD,BTC-USD
2020-12-15,124.3687,13.323,105.199,343.5338,173.94,134.272,1.2154,19417.07603342
2020-12-16,124.3006,13.2054,105.505,344.0729,174.9,133.9147,1.2196,21310.59813054
2020-12-17,125.1662,13.3038,104.6307,345.9969,176.74,133.5603,1.2265,22805.16149213
2020-12-18,123.1822,13.2348,104.1149,344.6154,176.44,133.16,1.2257,23137.96056165
2020-12-21,124.7091,13.2949,108.0231,343.3832,175.88,133.6881,1.2235,22803.0814087
2020-12-22,128.2589,13.241,106.3794,342.8045,174.49,134.378,1.2187,23783.02850288
2020-12-23,127.3641,12.9728,109.3521,343.1125,175.65,133.4496,1.2193,23241.34486501
2020-12-24,128.3464,12.9573,108.8712,344.4474,176.35,133.9777,1.2185,23735.94972763
2020-12-28,132.9368,12.8638,109.5881,347.4065,175.71,134.0373,1.2225,27084.80788628
2020-12-29,131.1668,12.907,109.2996,346.7437,176.35,133.867,1.2252,27362.4365573
2020-12-30,130.0484,13.1089,109.6056,347.2384,177.7,134.1566,1.2299,28840.95341968
2020-12-31,129.0466,13.0184,111.1007,349.0027,178.36,134.3525,1.2221,29001.71982218
2021-01-04,125.8567,13.0767,110.0515,344.2514,182.33,134.1906,1.2251,31971.91352155
2021-01-05,127.4128,13.3672,110.6504,346.6224,182.87,133.194,1.2297,33992.42934365
2021-01-06,123.1239,12.5791,115.846,348.6946,179.9,130.4598,1.2337,36824.36441009
2021-01-07,127.3252,13.3066,119.6503,353.8754,179.48,129.3099,1.2267,39371.04235311
2021-01-08,128.4242,13.2395,119.7824,355.8916,173.34,128.8925,1.2221,40797.61071993
2021-01-11,125.4385,13.5833,121.5701,353.4926,173.0,128.6796,1.2159,35566.65594049
2021-01-12,125.2635,13.4469,123.481,353.5673,174.12,128.5774,1.2207,33922.9605815
2021-01-13,127.2961,13.4938,123.5955,354.5194,173.37,130.0254,1.2149,37316.35939997
2021-01-14,125.3704,13.1632,124.3176,353.2779,173.28,128.8073,1.2149,39187.32812109
2021-01-15,123.649,12.8234,122.0897,350.7016,171.13,129.3184,1.2074,36825.36585131
2021-01-19,124.3201,12.9887,121.5613,353.4553,172.58,129.7358,1.2138,36069.80639361
2021-01-20,128.4048,13.3283,119.7384,358.3466,175.39,129.8636,1.2076,35547.7508855
2021-01-21,133.1119,13.8286,118.7345,358.6733,175.28,128.9521,1.2136,30825.69850603
2021-01-22,135.2515,13.674,117.8186,357.4038,173.9,129.3695,1.2139,33005.76356216
2021-01-25,138.9957,13.615,116.348,358.8134,174.05,130.8942,1.2135,32366.39304887
2021-01-26,139.2292,13.3976,115.8725,358.2533,173.62,130.6472,1.2161,32569.84955679
2021-01-27,138.1594,12.8815,112.5965,349.4974,172.52,130.9794,1.2101,30432.54707881
2021-01-28,133.3258,13.0144,114.5779,352.5032,172.68,130.2554,1.2119,33466.09635821
2021-01-29,128.3367,12.9533,113.3098,345.4462,172.61,129.4717,1.2136,34316.38765032
2021-02-01,130.4568,13.1999,114.1464,351.1963,174.23,129.6218,1.2066,33537.1768196
2021-02-02,131.2835,13.5187,117.6601,356.1623,172.11,128.7861,1.2046,35510.28903716
2021-02-03,130.2623,13.4926,119.0075,356.4424,171.85,127.6434,1.2049,37472.09010368
2021-02-04,133.6176,13.6259,121.7462,360.4936,168.15,127.3023,1.2011,36926.06446515
2021-02-05,133.2036,13.5529,121.5084,361.9125,169.81,126.2363,1.2052,38144.30686267
2021-02-08,133.3497,14.3983,123.4106,364.5262,171.52,126.7906,1.206,46196.46371944
2021-02-09,132.4731,14.2233,122.9174,364.2835,172.08,126.8844,1.2116,46481.10423596
2021-02-10,131.8693,14.7228,122.9879,364.1248,172.71,127.7287,1.2119,44918.18449192
2021-02-11,131.616,15.208,122.6445,364.7128,171.21,127.0294,1.2131,47909.33119483
2021-02-12,131.8498,14.9193,124.3881,366.5144,170.69,125.4517,1.2119,47504.85118326
2021-02-16,129.7265,15.2873,127.3822,366.197,168.24,123.5415,1.2088,49199.87134362
2021-02-17,127.4376,14.8642,127.7785,366.2811,166.33,124.3261,1.2046,52149.00753587
2021-02-18,126.337,14.7874,128.21,364.7222,166.32,123.8229,1.2092,51679.79669449
2021-02-19,126.4928,14.8846,130.3499,364.0781,167.01,122.1771,1.2119,55888.13368221
2021-02-22,122.7234,14.3155,131.574,361.2777,169.51,121.2476,1.2164,54207.31906543
2021-02-23,122.5871,14.1023,132.6307,361.7164,169.12,120.8979,1.2151,48824.42686909
2021-02-24,122.0904,14.4583,134.9644,365.7023,169.0,120.1048,1.217,49705.33331637
2021-02-25,117.8437,13.2702,133.1327,356.8904,165.82,118.1435,1.2158,47093.85301914
2021-02-26,118.1067,13.676,129.6014,355.0515,161.81,122.0492,1.2075,46339.76008289
2021-03-01,124.4669,13.8029,132.5339,363.658,161.53,120.4372,1.2049,49631.24137077
2021-03-02,121.8663,13.3687,132.1023,360.8203,162.41,120.4457,1.2085,48378.98805435
2021-03-03,118.8859,12.7688,134.6562,356.041,160.62,119.1394,1.2047,50538.24341445
2021-03-04,117.0061,12.3356,132.5867,351.635,159.04,118.371,1.1967,48561.1661539
2021-03-05,118.2625,12.4266,132.8949,358.1039,159.14,118.6015,1.1916,48927.3045548
2021-03-08,113.3341,11.5607,134.6562,356.321,157.49,117.6794,1.1851,52246.52230995
2021-03-09,117.9411,12.4894,133.7051,361.4084,160.84,119.3102,1.1897,54824.11781138
2021-03-10,116.86,12.4376,136.6111,363.658,161.66,119.5492,1.1925,56008.54940114
2021-03-11,118.7885,12.9615,135.8978,367.3452,161.52,118.6869,1.1981,57805.12301924
2021-03-12,117.8827,12.8244,137.5094,367.8399,161.49,116.1682,1.1956,57332.08896391
2021-03-15,120.7657,13.1588,136.8225,370.0336,162.2,116.8512,1.1926,55907.20022619
2021-03-16,122.3046,13.2586,135.1845,369.5668,162.35,116.3816,1.1902,56804.90123161
2021-03-17,121.5157,13.3084,136.5759,370.827,163.51,115.5108,1.1983,58870.89333325
2021-03-18,117.3957,12.6912,138.8303,365.4316,162.56,114.3411,1.1917,57858.92070527
2021-03-19,116.8697,12.8141,136.6199,364.7554,163.24,115.0497,1.1903,58346.65297359
2021-03-22,120.1813,13.1538,132.9477,367.668,163.0,116.339,1.1932,54529.14561107
2021-03-23,119.3534,13.0386,131.618,364.7742,161.81,117.3891,1.184,54738.94493032
2021-03-24,116.9671,12.6119,132.6395,362.9199,162.37,118.0209,1.1813,52774.26369049
2021-03-25,117.4541,12.5044,134.3391,364.9615,161.78,117.0903,1.1776,51704.1619252
2021-03-26,118.058,12.8077,136.5759,370.8428,162.24,116.6805,1.1794,55137.31372578
2021-03-29,118.2333,12.9164,134.4536,370.6555,160.31,115.6901,1.1769,57750.19987147
2021-03-30,116.7821,12.8401,136.0387,369.6722,157.57,116.2963,1.1723,58917.6930451
2021-03-31,118.9736,13.3154,134.0573,371.1706,159.96,115.6474,1.1727,58918.83271375
2021-04-01,119.8015,13.7778,135.3607,375.1789,161.98,117.5668,1.1777,59095.80797806
2021-04-05,122.626,13.9531,136.0786,380.5639,161.92,117.0538,1.1817,59057.87896588
2021-04-06,122.928,13.8274,135.122,380.3391,163.22,117.8489,1.1874,58192.35868406
2021-04-07,124.574,14.1087,137.239,380.7793,162.76,117.0281,1.1873,56048.93781271
2021-04-08,126.9701,14.2818,137.4074,382.5868,164.51,117.9943,1.1916,58323.95357975
2021-04-09,129.5414,14.3646,138.4349,385.3682,163.27,117.5668,1.19,58245.00300108
2021-04-12,127.8272,15.1716,138.1426,385.5087,162.28,117.5155,1.1912,59893.45188869
2021-04-13,130.9342,15.6409,136.495,386.6513,163.43,118.3961,1.1954,63503.45793019
2021-04-14,128.5966,15.2394,133.9438,385.3308,162.72,118.0199,1.1983,63109.69593464
2021-04-15,131.0024,16.0976,134.7942,389.4702,165.35,119.9949,1.197,63314.01084504
2021-04-16,130.6713,15.8734,135.7952,390.7719,166.35,119.063,1.1984,61572.78960116
2021-04-19,131.3336,15.324,135.2194,388.8521,165.89,118.721,1.2043,55724.26709807
2021-04-20,129.6486,15.1339,132.2253,386.0051,166.48,119.2682,1.2033,56473.0322808
2021-04-21,130.0284,15.3227,133.3503,389.6575,168.13,119.5076,1.2037,53906.08804584
2021-04-22,128.509,14.8137,130.5423,386.0987,167.04,120.0291,1.2015,51762.27205146
2021-04-23,130.8271,15.2277,133.0403,390.285,166.4,119.747,1.2096,51093.65070999
2021-04-26,131.2167,15.4399,133.368,391.0997,166.84,119.576,1.208,54021.75478737
2021-04-27,130.8953,15.3439,133.9793,391.0154,166.42,118.5329,1.2089,55033.11801332
2021-04-28,130.1063,15.2392,134.8474,390.9031,166.91,118.6098,1.2135,54824.70489507
2021-04-29,130.0089,15.287,137.4694,393.3942,166.22,118.2593,1.2125,53555.10849133
2021-04-30,128.0415,14.9726,136.2469,390.8094,165.66,118.5329,1.202,57750.17734563
2021-05-03,129.0934,14.8002,135.8483,391.6523,167.81,118.604,1.2059,57200.29122289
2021-05-04,124.5253,14.3159,137.7262,389.2361,166.58,119.4088,1.2015,53333.53775274
2021-05-05,124.7688,14.4229,139.5333,389.3578,167.27,119.6057,1.2008,57424.00594813
2021-05-06,126.3662,14.4873,142.3413,392.467,170.06,119.8027,1.2065,56396.51416376
2021-05-07,127.0394,14.7758,142.8285,395.3234,171.59,119.2119,1.2167,57356.40187692
2021-05-10,123.7612,14.2307,142.8108,391.4088,172.11,118.0046,1.2141,55859.79754454
2021-05-11,122.8441,14.2711,140.4368,387.9156,172.14,117.3368,1.2144,56704.5730585
2021-05-12,119.7806,13.7247,139.4713,379.6742,170.43,116.1038,1.2078,49150.53387514
2021-05-13,121.927,13.6316,143.0588,384.235,171.13,116.2836,1.2077,49716.19160254
2021-05-14,124.3466,14.208,145.2822,390.1351,172.69,117.371,1.2144,49880.53342038
2021-05-17,123.1953,14.1307,145.8669,389.1424,174.7,117.1227,1.2157,43537.51138918
2021-05-18,121.8099,13.9813,143.8118,385.7897,175.04,116.823,1.2223,42909.40092517
2021-05-19,121.6538,14.0311,142.7134,384.7782,175.16,116.5405,1.2171,37002.4404659
2021-05-20,124.21,14.5766,142.4653,388.9176,175.96,117.4994,1.2225,40782.73826245
2021-05-21,122.3758,14.9549,144.0864,388.5992,176.04,117.8762,1.2179,37304.69067136
2021-05-24,124.0051,15.5736,144.8659,392.5607,176.35,118.3128,1.2214,38705.97863723
2021-05-25,123.81,15.6093,143.3689,391.6897,177.95,119.4088,1.2247,38402.22385137
2021-05-26,123.7612,15.6614,143.3512,392.467,177.64,119.2033,1.2192,39294.19738214
2021-05-27,122.2294,15.4499,145.5834,392.6731,177.71,118.7238,1.2193,38436.96853505
2021-05-28,121.5757,16.2045,145.486,393.3755,178.38,118.5355,1.2192,35697.60639024
2021-06-01,121.2538,16.2245,147.0893,393.029,177.9,118.5092,1.2218,36684.92451667
2021-06-02,122.0148,16.737,147.0981,393.6471,178.77,118.7836,1.221,37575.17957566
2021-06-03,120.5318,16.928,147.1956,392.1861,175.27,118.3377,1.213,39208.76599489
2021-06-04,122.8246,17.535,147.4348,395.773,177.16,119.9583,1.2167,36894.40532994
2021-06-07,122.8343,17.5757,146.7438,395.389,177.87,119.5896,1.2191,33560.70783776
2021-06-08,123.6539,17.4141,146.1592,395.4733,177.32,120.4299,1.2173,33472.63174808
2021-06-09,124.0344,17.3195,144.3344,394.8833,176.98,121.4931,1.2179,37345.12148619
2021-06-10,123.0392,17.3861,142.0844,396.7188,177.74,122.222,1.2173,36702.59937466
2021-06-11,124.249,17.7855,141.987,397.3744,175.74,122.0247,1.2108,37334.39952553
2021-06-14,127.3028,17.9785,139.5776,398.2641,174.71,121.0901,1.2122,40218.47785943
2021-06-15,126.4833,17.7488,137.4605,397.5336,174.05,120.9443,1.2125,40406.26898673
2021-06-16,126.9809,17.7705,138.426,395.3141,171.11,120.8414,1.1995,38347.06322666
2021-06-17,128.5809,18.6156,134.431,395.1829,165.85,122.6507,1.1913,38053.50417253
2021-06-18,127.2833,18.5972,131.0295,389.8518,164.93,124.9572,1.1862,35787.24478177
2021-06-21,129.0785,18.3861,133.2529,395.4329,166.95,122.865,1.1912,31676.69373254
2021-06-22,130.7176,18.8446,133.058,397.5469,166.25,123.1652,1.1937,32505.6598245
2021-06-23,130.4444,19.0147,133.8641,397.0678,166.14,122.8479,1.193,33723.0289781
2021-06-24,130.1615,19.1626,135.0954,399.4167,166.04,123.0451,1.1928,34662.43589358
2021-06-25,129.8688,18.9885,136.4595,400.8355,166.59,121.7675,1.1934,31637.78005541
2021-06-28,131.4981,19.9404,136.7076,401.6435,166.58,123.0194,1.1929,34434.33531428
2021-06-29,133.0104,19.9821,136.5393,401.8596,164.83,123.2252,1.19,35867.77773549
2021-06-30,133.625,19.9579,137.7794,402.1979,165.63,123.774,1.1856,35040.83724889
2021-07-01,133.9275,20.1669,139.1435,404.4247,166.2,123.7808,1.1846,33572.11765253
2021-07-02,136.552,20.4413,139.0099,407.5159,167.29,124.5278,1.1866,33897.04858963
2021-07-06,138.5618,20.6523,136.6757,406.7736,168.12,125.9874,1.1822,34235.19345116
2021-07-07,141.0497,20.3263,136.8361,408.2112,168.76,127.1035,1.1793,33855.32688833
2021-07-08,139.7521,19.8583,134.4751,404.8851,168.65,127.6015,1.1847,32877.37262842
2021-07-09,141.5766,20.0055,138.7783,409.2072,169.21,125.8071,1.1876,33798.01020742
2021-07-12,140.9814,20.4667,140.765,410.6729,169.0,125.6439,1.1863,33155.84813085
2021-07-13,142.0937,20.2048,138.6714,409.2729,169.22,124.6823,1.187,32702.02592354
2021-07-14,145.5182,19.7972,138.1992,409.8837,171.04,126.099,1.1833,32822.34873678
2021-07-15,144.8645,18.9239,138.5021,408.4837,171.07,127.4899,1.1812,31780.73137404
2021-07-16,142.8254,18.1205,135.3393,405.2797,169.41,127.2495,1.1806,31421.53845398
2021-07-19,138.9813,18.7378,130.9382,399.2946,169.61,130.0398,1.1792,30817.83165619
2021-07-20,142.5913,18.5705,133.3793,405.0166,169.39,128.7863,1.1782,29807.34767271
2021-07-21,141.8595,19.3667,136.1857,408.2958,168.76,127.155,1.1792,32110.69326387
2021-07-22,143.2254,19.5503,134.4662,409.1508,169.09,128.357,1.1773,32313.10632477
2021-07-23,144.9426,19.5144,134.2079,413.3601,168.56,127.4985,1.1771,33581.55060854
2021-07-26,145.3621,19.2509,135.1077,414.3749,168.16,127.1207,1.1805,37337.5333134
2021-07-27,143.1962,19.1651,134.9295,412.4863,168.44,128.4772,1.1821,39406.9409837
2021-07-28,141.4497,19.4595,135.1522,412.3172,169.29,128.4858,1.1846,39995.90646862
2021-07-29,142.0937,19.6181,136.3104,414.0272,171.17,127.7732,1.189,40008.42084653
2021-07-30,142.3083,19.4555,135.2235,412.0165,169.82,128.3742,1.1871,42235.54770874
2021-08-02,141.9766,19.7059,134.68,411.1521,169.61,129.5192,1.1874,39201.945189
2021-08-03,143.7718,19.7708,136.2124,414.497,169.49,129.588,1.187,38152.9820898
2021-08-04,143.3718,20.2288,134.7424,412.4581,169.53,129.8545,1.1838,39747.50501675
2021-08-05,143.4791,20.5909,136.4441,415.0702,168.86,129.1926,1.1833,40869.55432742
2021-08-06,142.7951,20.3206,140.3196,415.7561,164.64,127.0349,1.1763,42816.49896809
2021-08-09,142.7463,20.2497,140.1681,415.4178,161.72,126.5793,1.1736,46365.40065035
2021-08-10,142.2675,19.8915,141.8876,415.9346,161.77,125.9948,1.1726,45585.03077231
2021-08-11,142.5215,19.655,143.5803,416.9681,164.0,125.9174,1.1742,45593.63593071
2021-08-12,145.4822,19.8606,144.1416,418.2178,164.04,125.7111,1.1736,44428.28846681
2021-08-13,145.6874,20.143,142.529,418.9788,166.39,127.6968,1.1795,47793.32117908
2021-08-16,147.6611,19.9055,141.5936,419.9654,167.22,128.0063,1.1778,46004.4840786
2021-08-17,146.7524,19.4146,139.883,417.2124,166.97,127.9547,1.1709,44695.35761921
2021-08-18,143.0101,18.9975,138.609,412.646,167.1,128.3845,1.1703,44801.18871714
2021-08-19,143.3423,19.7538,137.4508,413.285,166.61,129.3301,1.1677,46717.5787452
2021-08-20,144.7982,20.7695,137.8428,416.5735,166.7,129.4161,1.1697,49339.17603688
2021-08-23,146.2834,21.909,139.6068,420.2379,168.73,129.3301,1.1744,49546.14770729
2021-08-24,146.1955,21.7444,140.471,420.905,168.65,128.3243,1.1753,47706.11855498
2021-08-25,144.9643,22.1634,143.3665,421.7882,167.48,127.2584,1.1772,48960.78728025
2021-08-26,144.1631,22.0188,144.106,419.2983,167.67,127.6109,1.1754,46942.21786802
2021-08-27,145.1988,22.5855,145.2642,423.0472,170.19,128.4791,1.1795,49058.66973026
2021-08-30,149.6154,22.6374,142.9389,424.9076,169.35,128.8143,1.1797,47054.98479356
2021-08-31,148.3549,22.339,142.5023,424.2781,169.69,127.9375,1.181,47166.68794545
2021-09-01,149.0193,22.3949,142.2974,424.5036,169.7,128.1518,1.1841,48847.02907417
2021-09-02,150.1332,22.35,142.9567,425.8096,169.25,128.7113,1.1874,49327.72318398
2021-09-03,150.7683,22.796,142.0925,425.7062,171.06,127.5407,1.1883,50025.37460546
2021-09-07,153.1036,22.6154,141.843,424.1841,167.71,126.4648,1.1843,46811.12952948
2021-09-08,151.5598,22.2931,141.2105,423.6673,167.29,127.3255,1.1819,46091.38930192
2021-09-09,150.5436,22.1314,141.8252,421.8539,168.03,128.8662,1.1823,46391.4229753
2021-09-10,145.5603,22.4318,140.1948,418.5278,167.18,127.7301,1.1813,44883.9101072
2021-09-13,146.1271,22.1065,142.4221,419.5989,167.74,128.5047,1.181,44963.072632829
2021-09-14,144.7298,22.1963,139.9365,417.3346,168.82,130.0626,1.1802,47092.493833267
2021-09-15,145.619,22.2951,140.9076,420.8204,167.83,129.6064,1.1819,48176.346392744
2021-09-16,145.3845,22.1963,140.8452,420.1533,164.03,129.0125,1.1765,47783.357804644
2021-09-17,142.7169,21.855,140.4799,416.0606,163.77,128.3928,1.1725,47267.520023069
2021-09-20,139.6684,21.0696,136.2748,409.1231,164.94,129.9852,1.1727,42843.802440939
2021-09-21,140.1471,21.2023,136.2926,408.7366,166.04,129.8733,1.1723,40693.67719159
2021-09-22,142.5118,21.8959,138.903,412.7238,165.42,130.6479,1.1687,43574.509432809
2021-09-23,143.4693,22.4358,143.5981,417.7384,163.51,127.6957,1.174,44895.096601571
2021-09-24,143.5573,22.0356,145.2552,418.4265,163.3,126.4476,1.172,42839.751695964
2021-09-27,142.0427,21.6155,148.7655,417.2294,163.64,125.9828,1.1696,42235.731846643
2021-09-28,138.6619,20.6565,147.9636,408.8215,162.05,124.0204,1.1686,41034.544665229
2021-09-29,139.5609,20.4748,147.8478,409.5095,161.32,124.2356,1.1602,41564.363481491
2021-09-30,138.2613,20.6734,145.8343,404.5044,164.22,124.2184,1.1574,43790.895625485
2021-10-01,139.385,20.6994,148.8991,409.3116,164.59,125.2637,1.1597,48116.941218028
2021-10-04,135.9553,19.6914,148.7387,404.0331,165.36,124.9449,1.1616,49112.901282393
2021-10-05,137.8802,20.409,151.1677,408.237,164.59,123.7383,1.1596,51514.814060277
2021-10-06,138.7499,20.6574,151.4903,409.9337,165.03,124.4364,1.1555,55361.449429608
2021-10-07,140.0103,21.0317,152.4494,413.4779,164.16,123.1351,1.1559,53805.985164299
2021-10-08,139.6293,20.7882,152.5659,412.7238,164.23,122.2733,1.1571,53967.846767253
2021-10-11,139.5413,20.6525,149.3572,409.7358,163.92,121.963,1.1554,57484.789465194
2021-10-12,138.2711,20.6285,148.2099,408.7272,164.66,124.0486,1.1531,56041.056838058
2021-10-13,137.6848,20.896,144.3021,410.1976,167.59,125.2551,1.1597,57401.097527336
2021-10-14,140.4696,21.7013,146.5159,417.0974,168.0,125.7205,1.1591,57321.52527966
2021-10-15,141.5249,21.8171,149.3303,420.274,165.33,124.988,1.1601,61593.950060618
2021-10-18,143.1957,22.1763,149.2765,421.5182,164.92,125.574,1.1613,62026.077831093
2021-10-19,145.3551,22.2442,151.087,424.7701,165.45,123.8418,1.1631,64261.991192856
2021-10-20,145.8437,22.0576,153.1216,426.4385,166.9,123.0058,1.1653,65992.837036118
2021-10-21,146.0587,22.6454,151.9205,427.5508,166.75,122.8593,1.1625,62210.173075635
2021-10-22,145.2867,22.6793,153.9641,427.1078,167.77,124.2123,1.1642,60692.264433096
2021-10-25,145.2379,23.1184,153.2112,429.3983,168.93,124.0227,1.1609,63039.825514173
2021-10-26,145.9023,24.6662,153.6235,429.7847,167.68,125.0483,1.1596,60363.792050357
2021-10-27,145.4431,24.4007,150.4237,427.8807,168.12,127.3235,1.1599,58482.387940045
2021-10-28,149.0779,24.8897,152.6914,432.0092,168.08,126.8926,1.1682,60622.136708848
2021-10-29,146.3713,25.5144,152.2701,432.8859,166.65,127.2804,1.1558,62227.964593819
2021-11-01,145.5506,25.7739,152.1894,433.6305,167.52,126.364,1.16,61004.408021349
2021-11-02,146.5863,26.3467,152.7899,435.3837,167.16,126.9248,1.1579,63226.401097088
2021-11-03,148.0227,26.5433,152.8437,438.0418,165.77,125.6132,1.1616,62970.047426019
2021-11-04,147.5048,29.7397,150.836,440.1061,167.65,126.9335,1.1556,61452.230587321
2021-11-05,148.0332,29.6908,150.6209,441.6331,169.84,128.8319,1.1565,61125.674268904
2021-11-08,147.2112,30.7407,151.5262,442.0102,170.45,128.5903,1.1588,67566.830087878
2021-11-09,147.5733,30.594,150.3789,440.5491,171.29,130.2643,1.158,66971.828097461
2021-11-10,144.7453,29.3984,150.2355,437.005,173.15,127.8827,1.1486,64995.229390743
2021-11-11,144.6964,30.3275,150.2266,437.1464,174.12,127.6928,1.1448,64949.96191476
2021-11-12,146.7709,30.3275,149.5544,440.4454,174.45,127.1319,1.1447,64155.941836433
2021-11-15,146.7807,29.9633,149.2855,440.5963,174.18,125.5356,1.1367,63557.871518371
2021-11-16,147.7592,30.1409,148.2099,442.3401,172.92,125.2163,1.1318,60161.247037167
2021-11-17,150.1958,29.2009,147.4122,441.2655,174.5,126.2086,1.1318,60368.011816765
2021-11-18,154.4818,31.6099,146.1395,442.7642,173.94,126.6832,1.1368,56942.136244057
2021-11-19,157.1042,32.9172,144.2304,441.9724,172.61,128.0207,1.1286,58119.576193792
2021-11-22,157.5642,31.8903,147.3047,440.7282,168.74,126.5193,1.1242,56289.287322639
2021-11-23,157.9458,31.6807,150.8271,441.3126,167.28,124.6899,1.1245,57569.074875727
2021-11-24,158.4644,32.6068,149.644,442.4909,167.12,126.6919,1.1203,56280.427108221
2021-11-26,153.4445,31.4382,145.1357,432.6219,166.85,129.8932,1.1316,53569.763963097
2021-11-29,156.8009,33.3074,144.5083,437.9287,166.62,128.8491,1.1293,57806.566215256
2021-11-30,161.7523,32.6088,142.3572,429.4077,165.5,130.8079,1.133,57005.4254736
2021-12-01,161.2337,31.3742,141.5147,424.6382,166.16,131.6149,1.1319,57229.829899449
2021-12-02,160.2454,32.0639,144.4903,431.1421,165.24,131.779,1.1306,56477.817477782
2021-12-03,158.3666,30.6337,141.8732,427.3905,166.63,133.3514,1.1315,53598.246470298
2021-12-06,161.7719,29.9789,143.5492,432.4523,166.22,131.5198,1.1284,50582.625396644
2021-12-07,167.5061,32.3643,145.7093,441.3975,166.81,130.4572,1.1273,50700.084336483
2021-12-08,171.3224,31.7645,144.0422,442.5663,166.9,128.2022,1.1344,50504.795538708
2021-12-09,170.8136,30.4311,143.8181,439.5783,165.88,128.9193,1.1294,47672.122391087
2021-12-10,175.5986,30.1396,143.2445,443.7162,166.58,128.6083,1.1311,47243.305684916
2021-12-13,171.9682,28.1066,141.5416,439.7856,167.0,130.509,1.1284,46737.48224375
2021-12-14,170.5885,28.2822,142.6261,436.7599,165.44,130.198,1.1258,46612.633506903
2021-12-15,175.4518,30.4001,141.5595,443.5843,166.15,128.9452,1.1291,48896.720829114
2021-12-16,168.5629,28.3321,143.7733,439.6725,168.16,128.9954,1.1334,47665.426077884
2021-12-17,167.467,27.7472,140.5019,434.9931,167.8,130.4571,1.1241,46202.143379147
2021-12-20,166.1068,27.6654,137.9743,430.3677,167.09,129.4798,1.1277,46880.278963723
2021-12-21,169.2773,29.0188,139.9013,438.0106,167.02,128.9868,1.1287,48936.614151447
2021-12-22,171.8704,29.3432,140.4481,442.3901,168.59,129.5836,1.1327,48628.509925134
2021-12-23,172.4966,29.5827,140.95,445.1427,168.97,128.4592,1.1323,50784.538178861
2021-12-27,176.4597,30.8852,141.7567,451.4424,169.37,128.7705,1.133,50640.418804378
2021-12-28,175.442,30.2634,142.1869,451.0735,168.64,128.2602,1.1313,47588.854777459
2021-12-29,175.5301,29.943,142.1152,451.6505,168.59,126.859,1.136,46444.71049054
2021-12-30,174.3754,29.5288,142.0435,450.4019,169.8,127.9229,1.1322,47178.12584344
2021-12-31,173.759,29.3541,141.927,449.2668,170.96,128.1737,1.1374,46306.4461227
2022-01-03,178.1037,30.0628,144.9295,451.8681,168.33,124.8092,1.1302,46458.116958891
2022-01-04,175.8432,29.2334,150.4237,451.7167,169.57,124.2902,1.1283,45897.575826778
2022-01-05,171.1658,27.5506,147.6737,443.0428,169.06,123.6156,1.1311,43569.00334765
2022-01-06,168.3085,28.1235,149.2426,442.6266,166.99,123.9356,1.1295,43160.928419605
2022-01-07,168.4749,27.1943,150.7213,440.8767,167.75,123.0447,1.136,41557.901160971
2022-01-10,168.4944,27.347,150.8656,440.328,168.26,123.3474,1.133,41821.263139003
2022-01-11,171.3224,27.7632,151.0188,444.3387,170.29,124.1691,1.1366,42735.854119508
2022-01-12,171.7627,27.9449,151.8754,445.54,170.74,123.6934,1.144,43949.100686782
2022-01-13,168.4944,26.5236,151.6861,439.401,170.16,124.7919,1.1457,42591.572258031
2022-01-14,169.3555,26.8899,142.3629,439.5808,169.67,122.9063,1.1412,43099.69982833
2022-01-18,166.1557,25.8529,136.3939,431.796,169.39,121.1765,1.1329,42375.632843069
2022-01-19,162.6623,25.0185,134.2841,427.3124,172.08,122.0154,1.1343,41744.329842463
2022-01-20,160.9793,24.1033,133.1389,422.5829,171.65,122.7679,1.1313,40680.4199136
2022-01-21,158.9243,23.3288,130.8127,414.2873,171.09,124.2297,1.1343,36457.318100136
2022-01-24,158.1513,23.3268,130.6955,416.0467,172.03,123.209,1.1324,36654.329182688
2022-01-25,156.3508,22.2808,132.1201,410.9672,172.58,123.0101,1.1303,36954.002013628
2022-01-26,156.2627,22.728,133.3734,409.9361,169.79,121.5224,1.1241,36852.122594586
2022-01-27,155.8028,21.9016,131.0201,407.9119,167.6,123.7539,1.1145,37138.234315954
2022-01-28,166.6743,22.7958,132.1922,418.0425,167.1,123.7972,1.1146,37784.333264067
2022-01-31,171.0288,24.4387,133.9865,425.5719,168.09,123.1571,1.1229,38483.126309273
2022-02-01,170.8625,24.5904,136.2857,428.4475,168.23,122.7483,1.1273,38743.27256937
2022-02-02,172.0661,25.1932,135.1947,432.6095,168.84,123.1641,1.13,36952.98493276
2022-02-03,169.1892,23.9017,134.0767,422.441,168.6,122.2027,1.1436,37154.600244607
2022-02-04,168.9051,24.272,137.5571,424.4274,168.86,120.4011,1.145,41500.875382311
2022-02-07,168.1898,24.6802,138.0169,423.0653,170.11,120.4791,1.1441,43840.286576105
2022-02-08,171.2957,25.0595,140.6137,426.5462,170.63,119.6736,1.1421,44118.446259728
2022-02-09,172.7164,26.6534,141.1998,432.7892,171.21,119.8987,1.1421,44338.797757417
2022-02-10,168.6405,25.7741,140.6137,425.0138,170.56,117.9933,1.1411,43565.112172844
2022-02-11,165.2309,23.9027,138.7833,416.6331,173.81,119.7428,1.1349,42407.937938019
2022-02-14,165.466,24.2201,137.494,415.271,174.74,118.2531,1.1306,42586.91968609
